circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,AYYAPPA SOCIETY COMMON,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,374.0,8.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,GAYATRI NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,240.0,5.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,GURU KUL TRUST,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,1410.0,10.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,IZZATH NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,656.0,15.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,KHANAMET MUSLIM BASTI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,2129.0,11.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,"NEW ALLAPUR, PANDITHNEHRU NAGA",LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,1058.0,8.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,"PADMAVATHI NAGAR, RK SOCIETY",LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,388.0,5.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,PARWATH NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,1368.0,20.5
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,SHIVA BASTI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,264.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,SOCIETY H.V ,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,14238.0,60.75
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,"STREET LIGHTS,AYYAPPA SOCIETY",LOCALBODIES-STREETLIGHT/PWS SCHEME,6,131,110.0,25630.0,527.83
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,TULASINAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,210.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,VIVEKANANDA NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,86.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,ANJAIAH NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,741.0,7.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,GACHIBOWLI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,1486.0,31.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,GOLDEN TUILP,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,187.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,GOUTHAMI APTS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,485.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,IZZATH NAGAR VG,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,4.0,1338.0,10.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,JANARDAN HILLS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,6.0,3154.0,28.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,JUBILEE GARDEN,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,793.0,6.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,"JVG HILLS,CENTRAL PARK",LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,1427.0,18.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,KONDAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,893.0,6.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,KOTHAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1683.0,12.75
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,MASEED BANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,1342.0,7.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,RAGHAVENDRA CLNY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,214.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,SHILPA PARK,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,8.0,2145.0,25.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,SRIRAM NAGAR & JVG CT METERS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,285.0,27.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,STL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,264,225.0,60128.0,807.51
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,15 TH PHASE,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,597.0,14.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,7TH PHASE CT METERS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,1730.0,29.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,ANJANEYA  NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,1029.0,6.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,BALAJINAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,246.0,2.25
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,BALAJINAGAR CT METERS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,2475.0,30.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,HABEEB NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,117.0,1.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,IV TH PHASE KPHB,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,5132.0,21.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,IVTH PHASE KPHB,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,9.0,5.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,JNNURUM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,240.0,4.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,KHAITHALAPUR  CT METERS ,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,806.0,16.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,MOOSAPET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,2.0,221.0,8.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,MOOSAPET CT METERS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,39,23.0,9764.0,171.63
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,STREET LIGHT,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,255,254.0,84338.0,726.1
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,VII TH PHASE,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,1.0,1060.0,56.25
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,VIITH PH KPHB COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,0.0,5.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,9TH PH KPHB COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,1806.0,19.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,DHARMA REDDY NAGAR-1,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,2359.0,16.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,EWS KPHB,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,302.0,6.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,EWS KPHB COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,211.0,5.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,HV,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,156.0,3.75
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,KPHB COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,,0.0,26.25
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,LIG FLATS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,741.0,7.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,LIG KPHB COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,1085.0,26.75
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,MIG,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,2742.0,28.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,MIG FLATS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,135.0,6.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,P.W.S,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,20,17.0,6115.0,84.5
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,STREET LIGHTS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,73,71.0,22904.0,373.76
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,V TH PHASE KPHB,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,1253.0,13.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,EKKAREDDY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,4.0,338.0,17.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,ERRANI KOTLA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,2.0,2403.0,7.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,GOLLA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,3.0,1470.0,11.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,GOLLAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,3.0,1171.0,18.35
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,GUNDAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,6.0,567.0,52.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,HASTEPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,3.0,3109.0,15.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,HUSSAINPOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,1.0,177.0,6.15
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,IBRAHIMPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,6.0,4684.0,31.3
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,JALAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,1.0,293.0,21.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KAMMETTA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,8.0,3083.0,27.85
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KANDAWADA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,10.0,9483.0,28.38
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KESARAM(C),LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,8.0,5387.0,39.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KHANAPOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,3719.0,14.6
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,MAHALINGAPURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,57,40.0,7416.0,70.3
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,MAHARAJ PET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,1135.0,26.55
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,MASANI GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,10.0,3509.0,25.15
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,MIRZAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,55,55.0,12470.0,117.1
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,MIYAKHAN GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,2.0,7.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,MOKILA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,48,48.0,15865.0,106.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,OLD SHANKER PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,10.0,1924.0,19.5
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,PARVEDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,29,29.0,10159.0,65.58
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,PILLIGUNDLA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,2043.0,18.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KISHTAPURI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,2.0,168.0,12.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KOTHA PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,3244.0,30.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KOWKUNTLA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,12.0,7722.0,31.7
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KUMMERA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,1602.0,17.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,LAXMI GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,2.0,0.0,8.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,MADI KATTA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,4.0,502.0,11.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,MALKAPOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,10.0,3861.0,19.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,MALLA REDDY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1909.0,7.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,MANDAGU,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,635.0,5.6
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,MIRZAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,630.0,7.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,MUDMIYAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,2842.0,23.19
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,NANCHERI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,3.0,194.0,16.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,NARAYANADASS GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,514.0,6.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,NAYALTA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,6.0,3662.0,21.48
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,PODDATUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,27,27.0,10423.0,75.55
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,RAMANTHAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,10.0,5437.0,28.95
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,RAVULA PALLY KALAN,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,16,16.0,6639.0,36.2
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,SANKEPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,10.0,1353.0,33.28
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,SERI GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,15,15.0,6450.0,32.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,SHANKAR PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,78,78.0,25693.0,167.55
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,SINGPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,31,31.0,14239.0,86.23
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,TANGATOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,21,21.0,5883.0,66.35
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,YEL VARTHI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,23,23.0,3295.0,46.45
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,NOWLOYAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,656.0,5.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,PALGUTTA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,5.0,760.0,15.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,PAMEENA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,7.0,3320.0,29.6
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,R GHANA POOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,527.0,13.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,RAMANNAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,5.0,4621.0,27.53
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,SAIREDDY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,1.0,299.0,8.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,SINGAPPA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,1384.0,7.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,TALLARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,1081.0,11.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,TANGADPELLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,13.0,1568.0,31.35
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,URELLA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,12.0,4510.0,34.1
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,VENKANNAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,2134.0,6.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,YENKA PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,13.0,3237.0,25.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,YERWA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,2027.0,20.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,ANTHARAM-S,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,850.0,16.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,ANTHI REDDY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,3.0,697.0,11.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,APPAREDDY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,796.0,7.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,ASPALLYGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,545.0,16.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,BHANGIRI PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,278.0,7.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,BOBBILIGOAN,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1279.0,16.38
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,BODAM PAHAD,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,3584.0,15.95
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,CHANDANVELLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,10.0,2888.0,33.98
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,CHENNA SOLIPET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,301.0,24.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,CHERLA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,5.0,1126.0,15.2
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,DAMARLA PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,1841.0,7.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,DAYALA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,2.0,95.0,8.75
